Transaction,Children,Units Sold,Revenue
12042,4,5,25.81
12043,2,6,14.56
12044,5,6,17.33
12045,2,4,4.45
12046,2,5,4.78
12047,5,3,7.32
12048,5,6,10.8
12049,3,5,10.01
12050,4,5,6.27
12051,3,5,17.78
12052,3,5,9.57
12053,0,5,11.21
12054,5,4,2.74
12055,1,5,3.82
12056,5,4,23.1
12057,2,6,8.42
12058,5,3,11.33
12059,3,5,28.42
12060,2,4,32.48
12061,3,6,15.03
12062,3,5,15.28
12063,1,5,9.58
12064,0,3,12.95
12065,1,4,7.2
12066,1,4,6.72
12067,1,4,10.51
12068,1,4,12.22
12069,4,6,7.57
12070,5,4,14.96
12071,3,4,13.36
12072,1,6,6.34
12073,1,5,27.46
12074,1,6,18.37
12075,2,3,23.67
12076,2,3,11.32
12077,1,3,9.11
12078,2,5,6.87
12079,2,4,15.3
12080,2,4,15.26
12081,1,2,2.8
12082,1,5,10.34
12083,5,2,8.73
12084,0,5,31.68
12085,3,5,13.42
12086,2,6,10.86
12087,4,4,16.04
12088,2,4,23.7
12089,2,4,5.8
12090,0,3,9.72
12091,1,4,19.11
12092,5,2,7.68
12093,1,3,27.89
12094,5,4,11.28
12095,2,4,9.52
12096,2,4,21.47
12097,1,4,12.79
12098,5,5,13.02
12099,4,3,12.29
12100,3,4,13.1
12101,2,5,25.08
12102,3,5,13.48
12103,2,4,7.14
12104,4,3,16.11
12105,3,4,25.47
12106,4,3,11.13
12107,2,3,7.8
12108,5,4,42.22
12109,5,4,7.07
12110,4,5,18.66
12111,3,5,24.7
12112,5,4,8.64
12113,4,6,10.56
12114,0,3,18.31
12115,0,3,31.67
12116,2,2,11.61
12117,2,4,7.44
12118,2,4,19.91
12119,2,4,7.4
12120,3,4,10.53
12121,4,3,4.09
12122,1,5,21.49
12123,4,4,20.52
12124,3,3,12.85
12125,5,4,4.97
12126,3,3,14.3
12127,3,5,22.5
12128,2,3,18.58
12129,1,5,29.06
12130,1,5,2.56
12131,3,2,12.12
12132,4,3,15.02
12133,0,4,10.33
12134,2,3,8.42
12135,3,3,4.68
12136,1,3,9.2
12137,5,5,4.7
12138,1,4,7.98
12139,3,3,1.88
12140,5,4,9.23
12141,5,4,16.04
12142,1,2,11.41
12143,5,7,26.38
12144,5,4,6.14
12145,3,5,19.27
12146,2,5,13.78
12147,3,1,3.92
12148,4,6,3.58
12149,1,4,28.61
12150,5,5,7.72
12151,2,2,7.19
12152,5,5,11.63
12153,1,6,10.47
12154,4,4,26.99
12155,3,6,23.38
12156,2,4,17.81
12157,2,1,1.24
12158,1,5,8.28
12159,3,2,10.6
12160,0,5,6.29
12161,0,5,7.8
12162,0,6,10.72
12163,2,4,4.52
12164,3,3,16.17
12165,1,5,16.34
12166,1,4,6.9
12167,5,4,16.96
12168,3,6,9.72
12169,2,4,27.97
12170,2,3,17.8
12171,4,7,10.01
12172,2,3,14.1
12173,4,5,5.04
12174,3,4,11.25
12175,5,4,5.98
12176,5,4,6.95
12177,1,6,10.6
12178,3,3,13.72
12179,3,6,34.6
12180,5,6,3.7
12181,4,5,16.74
12182,3,6,11.25
12183,2,5,17.91
12184,3,3,15.77
12185,5,3,22.68
12186,1,3,10.61
12187,2,5,21.95
12188,1,5,12.84
12189,1,3,12.44
12190,2,5,32.88
12191,5,4,26.73
12192,4,5,3.66
12193,4,3,11.95
12194,1,5,7.64
12195,1,5,17.33
12196,3,6,3.69
12197,5,6,37.1
12198,2,5,3.14
12199,5,5,9.26
12200,0,5,6.48
12201,1,5,26.31
12202,1,3,16.85
12203,1,4,6.8
12204,2,5,12.64
12205,2,4,7.73
12206,5,6,26.89
12207,4,1,4.51
12208,4,5,5.04
12209,4,3,9.14
12210,3,4,7.46
12211,0,4,15.12
12212,1,2,11.55
12213,2,3,5.9
12214,5,3,4.88
12215,0,2,17.99
12216,2,4,10.41
12217,2,3,5.3
12218,1,4,20.58
12219,5,4,5.16
12220,1,4,5.86
12221,3,4,13.02
12222,3,3,12.64
12223,2,6,22.63
12224,1,4,5.99
12225,4,4,6.53
12226,1,3,10.18
12227,2,5,12.31
12228,0,4,13.03
12229,3,6,7.34
12230,4,5,12.08
12231,3,3,11.42
12232,4,6,16.62
12233,4,6,16.24
12234,1,4,26.73
12235,3,3,28.44
12236,4,3,11.66
12237,2,5,3.35
12238,2,4,27.6
12239,1,4,14.52
12240,1,5,11.62
12241,3,5,12.03
12242,3,6,30.89
12243,4,4,10.75
12244,4,5,11.38
12245,4,4,10.53
12246,3,3,9.96
12247,5,6,19.71
12248,4,4,12.14
12249,3,4,4.54
12250,0,5,5.7
12251,2,3,10.49
12252,1,4,15.92
12253,1,4,5.16
12254,2,5,13.25
12255,4,3,14.18
12256,3,6,6.76
12257,4,3,9.57
12258,3,6,14.04
12259,0,4,19.35
12260,1,5,8.73
12261,5,6,26.11
12262,1,5,15.34
12263,4,3,6.24
12264,4,5,28.86
12265,0,4,14.84
12266,4,5,25.74
12267,4,2,2.88
12268,5,2,5.23
12269,4,5,28.8
12270,3,3,9.06
12271,5,4,5.58
12272,5,5,3.44
12273,2,2,8.12
12274,2,5,4.62
12275,2,6,26.88
12276,3,2,5.42
12277,0,4,13.57
12278,2,2,15.46
12279,0,4,19.33
12280,4,4,10.61
12281,1,4,1.92
12282,1,4,9.41
12283,0,2,10.72
12284,2,3,23.86
12285,3,5,12.56
12286,4,2,3.12
12287,1,6,16.46
12288,1,2,10.79
12289,0,5,7.74
12290,3,4,14.24
12291,5,4,20.22
12292,5,5,17.66
12293,4,3,6.98
12294,3,4,7.49
12295,4,5,22.26
12296,2,4,4.54
12297,3,4,3.6
12298,2,4,37.63
12299,1,4,18.31
12300,2,5,10.98
12301,3,6,7.01
12302,3,6,17.71
12303,1,4,23.54
12304,3,5,11.04
12305,1,4,11.88
12306,4,6,12.25
12307,0,5,7.28
12308,4,6,12.38
12309,4,4,7.38
12310,5,7,30.63
12311,2,3,13.93
12312,4,4,11.31
12313,1,5,9.49
12314,4,4,12.69
12315,2,4,19.14
12316,1,6,10.6
12317,2,5,15.12
12318,2,3,5.08
12319,2,3,3
12320,5,5,8.32
12321,1,3,4.91
12322,1,3,3.98
12323,1,5,19.68
12324,1,2,6.94
12325,2,4,14.09
12326,2,5,4.84
12327,2,4,7.36
12328,4,7,27.45
12329,2,3,10.69
12330,4,4,3.5
12331,0,1,6.72
12332,2,4,19.66
12333,3,4,4.32
12334,4,5,11.1
12335,2,4,9.41
12336,1,3,3.92
12337,3,6,9.52
12338,3,5,10.58
12339,1,2,10.3
12340,2,3,6.65
12341,2,4,28.2
12342,2,6,7.18
12343,1,5,7
12344,1,5,26.8
12345,4,5,4.84
12346,1,6,6.96
12347,0,4,20.06
12348,0,4,7.04
12349,5,5,11.81
12350,4,3,6.01
12351,3,5,17.52
12352,1,3,12.19
12353,2,4,13.53
12354,3,5,23.25
12355,4,5,5.26
12356,3,4,5.26
12357,2,3,20.01
12358,0,5,8.64
12359,4,3,1.32
12360,5,4,2.68
12361,3,4,3.13
12362,2,6,11.17
12363,2,2,14.2
12364,1,2,4.86
12365,1,6,8.36
12366,5,4,15.96
12367,3,6,25.31
12368,3,4,10.06
12369,4,5,14.17
12370,2,3,3.24
12371,1,5,3.82
12372,4,4,4.56
12373,4,3,8.88
12374,5,3,12.82
12375,1,4,6.24
12376,2,3,3.24
12377,3,5,11.16
12378,3,4,10.86
12379,3,2,10.37
12380,2,4,6.4
12381,2,2,9.56
12382,4,4,12.38
12383,2,2,5.8
12384,5,4,9.44
12385,4,6,6.47
12386,3,5,24.91
12387,2,2,6.95
12388,2,3,1.76
12389,0,5,14.21
12390,4,4,7.35
12391,4,4,38.42
12392,1,3,6.91
12393,3,4,5.24
12394,2,4,2.81
12395,3,4,11.57
12396,1,4,11.63
12397,3,3,26
12398,1,4,15.28
12399,4,2,11.79
12400,3,2,5.19
12401,5,5,3.41
12402,4,6,17.04
12403,3,4,2.55
12404,5,4,4.59
12405,0,6,7.81
12406,3,2,10.49
12407,2,3,16.02
12408,2,4,11.35
12409,1,2,4.5
12410,1,3,7.78
12411,4,5,30.51
12412,0,4,8.96
12413,4,3,15.18
12414,1,3,3.63
12415,5,5,9.07
12416,5,3,10.91
12417,3,4,15.02
12418,4,4,5.35
12419,2,5,11.59
12420,0,5,2.57
12421,4,5,19.28
12422,5,3,7.62
12423,0,4,33.84
12424,4,2,9.02
12425,1,6,12.88
12426,1,5,23.52
12427,1,3,15.39
12428,4,2,17.38
12429,3,5,41.08
12430,3,2,2.43
12431,3,2,5.27
12432,4,4,16.59
12433,1,3,4.05
12434,4,4,7.59
12435,4,3,10.15
12436,0,4,3.64
12437,2,4,4.16
12438,1,3,19.11
12439,1,6,16.63
12440,1,4,10.53
12441,5,5,9.9
12442,2,4,5.71
12443,4,5,11.96
12444,3,4,8.15
12445,0,2,4.34
12446,1,4,13.83
12447,0,3,8.64
12448,0,4,7.5
12449,2,4,10.26
12450,3,4,13.39
12451,1,4,8.19
12452,4,4,12.03
12453,2,6,15.14
12454,2,3,10.42
12455,1,3,11.72
12456,2,6,2.68
12457,2,3,16.62
12458,2,3,6.73
12459,1,3,7.22
12460,1,2,2.18
12461,4,4,7.34
12462,1,4,4.03
12463,2,6,10.42
12464,4,6,6.53
12465,3,4,6.37
12466,1,3,20.1
12467,4,5,29.74
12468,0,3,15.54
12469,3,4,11.84
12470,1,5,8.59
12471,5,5,33.6
12472,4,4,15.96
12473,3,4,11.34
12474,1,6,27.8
12475,3,4,13.52
12476,4,4,17.98
12477,1,3,2.4
12478,3,4,18.1
12479,1,2,3.44
12480,2,4,5.34
12481,1,4,4.43
12482,4,3,3.65
12483,5,4,1.98
12484,1,5,3.53
12485,1,3,2.69
12486,1,5,34.41
12487,1,3,10.53
12488,4,6,17.37
12489,2,3,11.21
12490,0,5,31.36
12491,3,5,5.67
12492,1,5,2.08
12493,1,6,9.41
12494,2,4,17.86
12495,1,4,13.92
12496,4,5,19.15
12497,2,5,13.06
12498,2,4,3.72
12499,3,6,5.09
12500,4,4,5.26
12501,3,5,38.4
12502,4,4,4.96
12503,1,4,18.48
12504,2,3,9.04
12505,1,3,5.57
12506,1,4,34.65
12507,3,5,20.41
12508,5,6,18.41
12509,5,6,13.52
12510,3,4,32.11
12511,0,5,25.38
12512,4,4,14.45
12513,4,3,11.76
12514,1,4,4.99
12515,5,1,2.67
12516,4,5,18.93
12517,3,2,21.36
12518,0,4,10.94
12519,4,4,4.2
12520,2,3,10.44
12521,0,5,36.34
12522,1,5,15.11
12523,1,3,1.54
12524,1,5,25.92
12525,4,3,13.37
12526,2,5,12.05
12527,1,2,12.65
12528,1,3,15.12
12529,4,5,14.48
12530,2,4,6.32
12531,2,4,6.08
12532,2,3,7.95
12533,2,4,14.96
12534,3,3,13.67
12535,3,4,8.38
12536,4,5,11.39
12537,5,5,10.24
12538,5,6,10.86
12539,1,3,12.04
12540,3,5,9.91
12541,2,4,16.2
12542,2,3,10.66
12543,3,4,7.8
12544,3,4,6.27
12545,3,2,2.57
12546,0,1,3.98
12547,2,6,29.27
12548,5,3,17.23
12549,0,3,4.05
12550,1,3,6.55
12551,1,5,10.76
12552,4,4,10.49
12553,2,4,7.13
12554,0,4,4.56
12555,3,4,13.23
12556,2,4,9.86
12557,5,6,27.32
12558,2,5,8
12559,2,6,4.44
12560,3,6,22.51
12561,4,4,22.43
12562,2,4,13.65
12563,1,5,1.68
12564,4,3,14.12
12565,4,4,9.79
12566,2,4,6.3
12567,4,4,17.64
12568,0,2,7.04
12569,2,4,20.22
12570,1,5,4.7
12571,2,6,30.62
12572,1,4,21.4
12573,4,3,9.72
12574,4,5,49.28
12575,2,3,5.9
12576,5,3,13.94
12577,2,4,23.32
12578,4,1,0.53
12579,4,5,11.15
12580,3,6,2.91
12581,4,4,7.34
12582,2,3,3.24
12583,1,4,4.37
12584,1,3,6.54
12585,2,6,6.37
12586,3,3,10.91
12587,5,4,10.96
12588,2,5,4.05
12589,4,4,9.51
12590,5,4,19.8
12591,3,4,12.4
12592,1,2,8.58
12593,1,3,14.02
12594,1,5,18.4
12595,3,2,19.55
12596,1,4,7.41
12597,2,5,16.13
12598,2,3,5.02
12599,1,4,5.58
12600,3,4,1.98
12601,0,4,20.75
12602,4,4,9.6
12603,4,4,16.7
12604,1,5,26.98
12605,1,3,3.48
12606,3,5,43.68
12607,1,4,16.63
12608,3,5,5.63
12609,1,5,12.21
12610,2,3,2.07
12611,3,3,18.94
12612,1,1,10.21
12613,2,4,8.57
12614,4,6,18.14
12615,5,3,2.54
12616,4,4,13.8
12617,3,5,12.79
12618,4,4,18.14
12619,4,7,21.71
12620,4,4,4.76
12621,4,5,6.16
12622,4,3,5.12
12623,2,5,5.28
12624,1,2,5.48
12625,2,3,12.53
12626,5,2,8.33
12627,1,6,36.16
12628,4,4,14.67
12629,2,5,5.11
12630,5,4,7.49
12631,4,3,2.63
12632,4,3,12.82
12633,4,3,15.12
12634,0,4,13.44
12635,2,3,4.76
12636,0,5,21.17
12637,4,4,13.14
12638,1,3,4.02
12639,1,5,20.65
12640,3,6,5.98
12641,4,6,15.29
12642,4,3,6.59
12643,4,6,17.14
12644,3,4,10.63
12645,3,4,9.37
12646,3,4,10.22
12647,5,4,21.25
12648,0,4,14.99
12649,1,3,8.21
12650,3,7,13.34
12651,5,3,2.55
12652,5,3,11.7
12653,4,2,18.15
12654,1,4,14.63
12655,5,3,19.01
12656,1,4,11.34
12657,2,4,17.12
12658,2,4,3.74
12659,0,4,2.34
12660,0,4,13.53
12661,2,5,3.07
12662,4,6,6.89
12663,5,5,2.75
12664,2,5,17.03
12665,1,4,20.94
12666,2,3,15.71
12667,2,3,5.28
12668,0,3,5.09
12669,5,5,3.46
12670,0,4,3.39
12671,4,4,11.04
12672,2,3,20.74
12673,4,4,30.72
12674,5,5,26.5
12675,4,4,11.95
12676,3,3,11.54
12677,3,5,11.79
12678,3,4,18.53
12679,0,3,5.02
12680,3,4,7.32
12681,1,5,12.05
12682,2,4,14.58
12683,4,4,16.04
12684,5,6,11.34
12685,4,2,9.24
12686,4,4,9.67
12687,5,6,25.27
12688,2,5,7.45
12689,4,2,2.88
12690,2,5,21.9
12691,1,2,2.48
12692,0,3,2.24
12693,1,3,14.8
12694,2,5,12.38
12695,1,4,6.67
12696,3,5,13.92
12697,1,5,13.39
12698,3,4,9.46
12699,4,5,31.21
12700,3,3,7.7
12701,4,3,18.25
12702,4,5,45.24
12703,4,3,17.73
12704,3,6,9.58
12705,1,4,3.65
12706,4,6,7.07
12707,4,2,9.46
12708,2,3,4.14
12709,1,4,10.89
12710,3,5,19.55
12711,4,3,9.55
12712,0,5,12.26
12713,3,3,19.07
12714,4,4,28.51
12715,1,4,10.37
12716,4,4,7.43
12717,3,4,19.46
12718,4,5,21.08
12719,2,4,4.13
12720,4,4,11.84
12721,2,4,15.94
12722,4,4,7.1
12723,4,5,9.67
12724,4,2,9.62
12725,3,4,18.7
12726,5,4,6.38
12727,3,4,26.64
12728,1,3,8.93
12729,4,4,9.3
12730,2,6,15.44
12731,2,2,18.14
12732,3,3,7.85
12733,2,5,4.38
12734,3,5,10.95
12735,4,5,11.22
12736,3,7,7.69
12737,3,4,16.68
12738,1,5,19.49
12739,4,2,5.56
12740,2,4,11.8
12741,5,4,3.55
12742,3,4,22.29
12743,1,4,29.58
12744,4,6,35.33
12745,3,6,19.9
12746,5,7,18
12747,4,6,26.03
12748,4,5,10.1
12749,0,5,12
12750,1,6,9.29
12751,0,5,11.66
12752,5,4,16.81
12753,0,5,15.73
12754,1,4,11.4
12755,5,5,13.07
12756,3,3,8.75
12757,4,6,8.5
12758,5,4,3.92
12759,5,4,24.02
12760,1,3,13.19
12761,1,6,7.08
12762,2,3,26.21
12763,1,3,11.07
12764,5,3,17.1
12765,4,4,5.93
12766,2,2,7.48
12767,2,4,20.7
12768,3,2,6.36
12769,5,4,17.52
12770,3,4,19.74
12771,5,4,7.59
12772,1,3,12.18
12773,3,4,7.62
12774,2,4,13.77
12775,1,5,11.68
12776,1,2,19.86
12777,4,5,8
12778,5,4,14.87
12779,3,3,15.28
12780,4,4,7.6
12781,1,4,18.72
12782,1,5,10.94
12783,4,3,14.53
12784,2,5,9.5
12785,2,5,15.72
12786,2,3,3.76
12787,2,3,3.02
12788,4,5,3.52
12789,4,3,4.61
12790,1,3,24.45
12791,3,5,35.16
12792,0,4,16.81
12793,2,5,4.88
12794,4,4,5.37
12795,1,5,12.88
12796,4,5,9.63
12797,5,3,5.56
12798,1,2,11.22
12799,0,3,7.26
12800,2,3,9.35
12801,5,3,12.35
12802,1,3,2.31
12803,5,4,3.19
12804,4,3,14.59
12805,2,4,5.88
12806,0,2,7.61
12807,3,4,19.18
12808,1,2,11.7
12809,1,4,23.86
12810,4,3,7.96
12811,2,2,3.95
12812,3,4,7.89
12813,5,4,18.6
12814,1,5,11.7
12815,3,6,47.28
12816,3,5,8.19
12817,2,6,32.34
12818,4,3,2.3
12819,4,7,29.82
12820,3,3,9.99
12821,5,7,38.18
12822,1,5,26.21
12823,1,4,12.52
12824,2,3,21.01
12825,0,5,23.27
12826,5,6,10.44
12827,5,5,16.24
12828,2,2,2.91
12829,2,3,14.39
12830,4,2,5.06
12831,4,3,4.22
12832,4,5,22.85
12833,3,3,12.54
12834,0,4,17.63
12835,1,3,4.56
12836,5,4,19.38
12837,3,4,12.78
12838,1,4,13.5
12839,4,5,12.07
12840,1,5,14.16
12841,1,3,3.5
12842,2,3,8.96
12843,2,5,9.39
12844,4,4,24.05
12845,3,2,8.68
12846,5,3,8.22
12847,1,4,27.66
12848,4,6,7.12
12849,1,4,22.18
12850,2,3,2.73
12851,1,4,11.86
12852,1,5,14.15
12853,3,4,11.34
12854,2,5,14.12
12855,5,6,6.05
12856,2,4,7.13
12857,3,5,12.47
12858,2,3,2.49
12859,2,4,21.47
12860,4,6,23.53
12861,2,3,4.14
12862,2,5,4.83
12863,3,4,11.82
12864,1,3,23.1
12865,4,6,9.99
12866,2,4,18.38
12867,1,4,5.49
12868,3,6,15.56
12869,0,3,3.48
12870,1,4,2.98
12871,1,4,7.32
12872,1,4,13.8
12873,0,5,8.96
12874,2,4,7.03
12875,2,5,17.04
12876,5,7,25.74
12877,5,6,12.43
12878,4,2,5.16
12879,0,5,31.81
12880,2,3,11.38
12881,1,3,10.03
12882,3,6,18.08
12883,5,4,6.44
12884,2,5,12.67
12885,2,6,25.98
12886,1,4,12.66
12887,1,3,14.28
12888,3,7,11.72
12889,3,3,26.08
12890,3,2,2.66
12891,3,5,10.34
12892,1,3,15.64
12893,2,4,8.06
12894,3,6,13.73
12895,2,5,14.08
12896,3,3,11.22
12897,1,3,18.53
12898,0,6,5.47
12899,4,5,22.56
12900,2,4,25.05
12901,3,3,6.57
12902,0,4,17.66
12903,5,3,11.93
12904,2,3,6.95
12905,2,4,4.03
12906,3,3,13.88
12907,4,6,11.72
12908,1,5,30.89
12909,5,3,7.83
12910,1,3,10.05
12911,2,5,32.16
12912,4,6,22.86
12913,1,4,18.9
12914,1,3,8.32
12915,2,2,5.76
12916,2,4,7.83
12917,2,5,39.62
12918,4,5,8.85
12919,2,4,19.88
12920,2,3,19.51
12921,2,4,29.38
12922,2,3,9.63
12923,1,4,11.61
12924,4,1,1.43
12925,3,4,13.34
12926,3,3,13.69
12927,2,3,3.82
12928,3,5,7.2
12929,3,2,18.04
12930,3,5,4.48
12931,2,4,13.05
12932,1,3,7.22
12933,4,5,15.65
12934,3,4,1.58
12935,4,4,1.63
12936,3,5,3.93
12937,1,5,11.23
12938,0,3,5.18
12939,1,6,41.89
12940,4,2,8.89
12941,3,6,20.83
12942,5,5,16.61
12943,2,3,8.3
12944,3,5,31.64
12945,1,4,11.49
12946,3,3,6.34
12947,5,3,10.69
12948,2,4,5.72
12949,4,4,17.23
12950,4,5,5.36
12951,4,4,28.8
12952,4,4,5.19
12953,2,4,11.35
12954,1,4,11.97
12955,1,4,13.41
12956,4,5,3.69
12957,3,5,19.67
12958,4,5,9.86
12959,4,6,34.35
12960,3,5,5.64
12961,4,4,8.93
12962,4,2,4.01
12963,3,2,8.3
12964,3,3,3.68
12965,2,2,1.3
12966,1,4,11.62
12967,2,3,13.71
12968,2,4,10.66
12969,3,3,9.6
12970,1,4,5.93
12971,2,5,2.76
12972,2,2,5.42
12973,3,4,1.5
12974,4,3,20.78
12975,5,5,18.62
12976,5,4,17.36
12977,5,3,1.22
12978,0,3,13.92
12979,4,5,5.94
12980,3,3,14.45
12981,1,3,3.87
12982,2,6,9.63
12983,2,2,3.26
12984,0,4,9.7
12985,4,6,12.46
12986,2,5,3.36
12987,5,4,8.46
12988,4,6,22.37
12989,2,4,15.84
12990,0,5,15.78
12991,2,4,6.92
12992,1,5,19.26
12993,5,5,26.03
12994,2,5,23.05
12995,4,4,3.97
12996,3,3,13.86
12997,3,4,19.85
12998,3,3,13.03
12999,4,6,23.72
13000,2,4,11.27
13001,1,5,7.39
13002,4,4,18.4
13003,4,6,12.82
13004,2,3,6.55
13005,2,5,8.4
13006,2,4,10.37
13007,1,4,7.58
13008,2,5,12.14
13009,4,5,10.96
13010,0,4,1.59
13011,1,2,21.69
13012,4,3,15.12
13013,0,3,12.42
13014,1,6,9.8
13015,2,3,10.06
13016,1,4,8.35
13017,2,3,20.7
13018,1,4,6.81
13019,3,5,12.25
13020,5,4,4.06
13021,5,3,29.48
13022,4,5,17.9
13023,1,5,14.15
13024,3,4,14.45
13025,2,5,9.46
13026,2,5,30.81
13027,1,5,24.66
13028,3,2,4.26
13029,5,5,3.13
13030,5,5,9.58
13031,2,4,22.42
13032,2,2,11.2
13033,3,5,9.77
13034,0,5,15.48
13035,3,4,18.8
13036,1,3,3.87
13037,4,4,11.07
13038,1,2,11.26
13039,3,4,2.48
13040,3,3,5.63
13041,4,5,21.39
13042,1,5,4.1
13043,3,5,7.3
13044,0,3,14.06
13045,3,2,8.86
13046,2,5,20.79
13047,5,5,6.85
13048,4,4,26.36
13049,0,3,4.86
13050,2,5,13.16
13051,4,4,10.28
13052,2,4,11.26
13053,4,7,6.8
13054,3,3,14.03
13055,1,4,15.25
13056,4,3,13.15
13057,3,4,17.95
13058,4,3,8.26
13059,3,4,23.93
13060,3,3,10.89
13061,4,3,17.86
13062,5,5,4.06
13063,3,4,10.15
13064,4,2,7.85
13065,4,6,12.5
13066,4,5,15.88
13067,4,3,8.57
13068,2,5,8.7
13069,0,4,7.54
13070,1,3,1.64
13071,1,4,7.95
13072,3,7,21.13
13073,4,4,21.77
13074,4,4,16.02
13075,2,4,1.96
13076,1,3,5.06
13077,2,3,7.77
13078,4,3,6.56
13079,2,4,17.47
13080,1,3,3.1
13081,4,5,8.76
13082,1,4,17.16
13083,4,4,15.46
13084,4,5,21.91
13085,2,3,6.25
13086,0,5,21.67
13087,0,5,18.56
13088,2,2,2.3
13089,5,5,7.74
13090,1,4,14.53
13091,1,5,10.94
13092,4,5,16.7
13093,2,4,15.05
13094,3,3,12.31
13095,4,3,11.57
13096,4,4,9.86
13097,4,6,6.84
13098,3,3,9.77
13099,4,4,16.2
13100,2,2,8.58
13101,1,4,5.78
13102,5,5,14.28
13103,3,4,31.42
13104,4,4,19.28
13105,3,5,19.49
13106,0,3,13.04
13107,3,4,7.62
13108,0,5,6.19
13109,3,5,3.17
13110,3,5,8.29
13111,2,3,13
13112,4,6,54.3
13113,2,2,2.6
13114,2,4,18.77
13115,1,4,18.82
13116,3,6,37.92
13117,2,4,13.96
13118,1,4,8.16
13119,1,3,15.01
13120,0,5,21.17
13121,4,3,7.2
13122,1,4,3.53
13123,3,5,11.58
13124,4,5,3.55
13125,4,5,11.9
13126,1,6,26.05
13127,0,3,6.71
13128,2,4,17.14
13129,2,2,5.18
13130,3,6,10.92
13131,3,5,13.26
13132,1,3,9.65
13133,4,6,21.76
13134,1,4,8.37
13135,2,3,2.24
13136,2,3,29.07
13137,3,4,11.35
13138,2,2,5.64
13139,5,4,11.76
13140,5,4,6.84
13141,2,2,15.82
13142,2,5,7.44
13143,2,5,7.31
13144,5,5,23
13145,5,3,21.53
13146,0,4,10.08
13147,2,6,26.99
13148,1,5,12.28
13149,1,4,10.62
13150,4,3,8.88
13151,5,4,27.93
13152,2,5,12.17
13153,2,6,13.72
13154,2,6,12.8
13155,3,3,9.52
13156,4,6,14.26
13157,4,4,24
13158,4,2,3.81
13159,1,2,14.09
13160,1,6,41.39
13161,3,4,7.56
13162,1,3,4.05
13163,4,5,11.93
13164,4,4,6.22
13165,3,5,28.65
13166,4,5,25.43
13167,4,6,9.77
13168,3,3,5.76
13169,5,4,12.48
13170,1,4,19.44
13171,2,2,13.78
13172,0,3,20.52
13173,2,3,7.28
13174,4,4,5.02
13175,0,4,21.22
13176,5,7,14.25
13177,5,5,9.52
13178,2,4,9.83
13179,2,2,7.34
13180,0,4,6.72
13181,1,3,22.71
13182,4,6,39.84
13183,4,6,6.88
13184,0,4,44.16
13185,5,6,34.2
13186,4,4,8.74
13187,1,5,6.26
13188,4,4,8.54
13189,0,4,3.74
13190,1,3,15.46
13191,3,5,7.65
13192,3,5,13.1
13193,3,4,3.52
13194,5,5,9.44
13195,3,5,11.8
13196,3,4,9.32
13197,3,3,31.5
13198,1,3,11.97
13199,1,4,5.8
13200,1,2,6.79
13201,3,3,3.52
13202,5,4,5.62
13203,2,4,16.67
13204,1,3,5.12
13205,1,6,9.72
13206,0,4,4.01
13207,3,4,10.86
13208,3,4,13.06
13209,3,3,12.77
13210,2,3,2.86
13211,3,5,18.05
13212,2,5,13
13213,5,6,3.92
13214,4,3,20.76
13215,4,4,7.83
13216,0,4,11.28
13217,1,3,4.19
13218,3,5,10.7
13219,0,2,3.74
13220,5,3,17.48
13221,0,5,8.76
13222,5,6,16.38
13223,4,5,6.96
13224,3,4,14.87
13225,1,4,2.37
13226,2,4,24.08
13227,2,4,10.61
13228,0,6,18.85
13229,2,5,44.24
13230,1,2,2.85
13231,0,3,8.5
13232,2,5,2.23
13233,2,4,17.02
13234,3,5,8.02
13235,4,5,6.72
13236,2,3,11.18
13237,4,5,18.72
13238,4,4,6.9
13239,3,3,18.68
13240,3,5,17.12
13241,3,3,14.28
13242,3,6,6.8
13243,3,4,7.35
13244,3,4,8.57
13245,2,3,14.46
13246,5,5,7.06
13247,2,2,5.22
13248,3,4,20.23
13249,2,4,4.59
13250,3,3,18.35
13251,4,3,13.42
13252,2,5,28.27
13253,5,5,9.02
13254,0,5,11.49
13255,1,2,6.16
13256,4,5,45.36
13257,3,6,47.25
13258,2,6,3.02
13259,1,3,11.54
13260,4,3,7.32
13261,1,4,14.43
13262,3,4,15.46
13263,2,3,6.89
13264,3,4,5.25
13265,2,4,7.3
13266,0,3,4.26
13267,2,2,15.36
13268,3,3,26.82
13269,2,3,12.18
13270,5,7,40.01
13271,2,3,10.66
13272,2,1,2.5
13273,0,4,12.35
13274,3,5,19.2
13275,1,3,14.66
13276,4,3,4.75
13277,5,3,30.54
13278,3,5,7.59
13279,2,4,7.56
13280,3,5,8.4
13281,5,3,1.12
13282,1,3,14.92
13283,4,5,5.31
13284,2,4,6.05
13285,4,5,16.18
13286,1,4,11.01
13287,1,2,2.44
13288,3,3,27.86
13289,1,5,6.69
13290,4,5,12.74
13291,2,3,7.62
13292,1,2,4.86
13293,0,2,3.72
13294,2,3,5.15
13295,4,3,21.84
13296,2,4,7.47
13297,4,3,14.61
13298,3,6,21.44
13299,4,2,14.76
13300,3,5,8.06
13301,2,2,1.76
13302,3,5,22.42
13303,1,4,24.02
13304,2,4,13.31
13305,3,2,2.16
13306,4,4,18.6
13307,1,3,10.25
13308,5,4,18.41
13309,2,4,8.51
13310,1,4,3.33
13311,3,6,14.04
13312,1,6,24.85
13313,1,5,18.37
13314,2,5,10.56
